"Idx","NivelSalarial","AcidenteTrabalho","Saiu","Promovido5anos","Departamento","Satisfacao","UltimaAvaliacao","NumProjetos","HorasMensais","TempoServico"
"13122","Médio","0","0","0","RandD",0.51,0.5,4,130,3
"13123","Baixo","0","0","0","RandD",0.81,0.62,4,153,4
"13124","Baixo","0","0","0","RandD",0.52,0.57,3,270,3
"13125","Baixo","0","0","0","RandD",0.95,0.96,3,220,3
"13126","Baixo","0","0","0","RandD",0.93,0.64,4,253,3
"13127","Baixo","0","0","0","marketing",0.98,0.67,4,209,6
"13128","Baixo","0","0","0","sales",0.79,0.79,4,231,2
"13129","Baixo","0","0","0","accounting",0.99,0.73,4,240,4
"13130","Baixo","0","0","0","support",0.64,0.9,5,266,3
"13131","Baixo","0","0","0","technical",0.54,0.44,3,153,2
"13132","Baixo","0","0","0","management",0.79,0.59,4,187,2
"13133","Baixo","1","0","0","marketing",0.55,0.98,4,185,2
"13134","Baixo","0","0","0","marketing",0.18,0.81,4,147,4
"13135","Baixo","1","0","0","marketing",0.56,0.81,4,188,3
"13136","Baixo","0","0","0","sales",0.92,0.67,2,252,2
"13137","Baixo","0","0","0","sales",0.99,0.75,4,163,2
"13138","Baixo","0","0","0","sales",0.77,0.85,4,189,2
"13139","Baixo","0","0","0","sales",0.49,0.52,3,156,2
"13140","Baixo","0","0","0","sales",0.98,0.58,3,183,3
"13141","Baixo","1","0","0","sales",0.18,0.54,6,209,5
"13142","Baixo","0","0","0","sales",0.8,0.82,4,271,4
"13143","Baixo","0","0","0","sales",0.81,0.77,5,251,2
"13144","Médio","0","0","0","sales",0.13,0.61,5,198,5
"13145","Médio","1","0","1","sales",0.58,0.97,3,274,4
"13146","Médio","0","0","1","sales",0.75,0.63,4,209,3
"13147","Médio","0","0","1","sales",0.8,0.94,4,271,4
"13148","Médio","0","0","1","sales",0.78,0.6,4,143,2
"13149","Médio","1","0","1","sales",0.92,0.6,5,236,3
"13150","Médio","0","0","1","sales",0.85,0.98,5,222,3
"13151","Médio","0","0","1","sales",0.52,0.63,3,233,3
"13152","Médio","1","0","1","sales",0.95,0.84,3,270,3
"13153","Médio","0","0","1","sales",0.81,0.92,5,258,3
"13154","Médio","1","0","1","sales",0.16,0.82,6,202,4
"13155","Médio","0","0","0","accounting",0.91,0.74,3,150,2
"13156","Alto","0","0","0","accounting",0.62,0.51,4,193,3
"13157","Baixo","0","0","0","accounting",0.24,0.42,5,210,5
"13158","Médio","0","0","0","hr",0.88,0.51,3,208,3
"13159","Médio","0","0","0","hr",0.94,0.73,3,196,3
"13160","Médio","0","0","0","hr",0.76,0.79,5,187,4
"13161","Médio","0","0","0","hr",0.49,0.67,3,140,2
"13162","Baixo","0","0","0","technical",0.93,0.9,4,256,4
"13163","Baixo","0","0","0","technical",0.92,0.66,4,113,3
"13164","Baixo","0","0","0","technical",0.19,0.94,4,196,5
"13165","Baixo","0","0","0","technical",0.66,0.76,3,170,3
"13166","Baixo","0","0","0","technical",0.16,0.94,4,261,6
"13167","Baixo","0","0","0","technical",0.83,0.99,5,132,3
"13168","Baixo","0","0","0","technical",0.69,0.53,3,153,3
"13169","Baixo","1","0","0","technical",0.82,0.53,3,147,3
"13170","Baixo","0","0","0","technical",0.88,0.72,5,244,2
"13171","Baixo","0","0","0","technical",0.31,0.42,4,108,4
"13172","Baixo","0","0","0","technical",0.83,0.49,4,218,2
"13173","Baixo","0","0","0","support",0.94,0.52,5,133,3
"13174","Baixo","0","0","0","support",0.65,0.79,5,233,3
"13175","Baixo","0","0","0","support",0.6,0.6,4,147,3
"13176","Baixo","0","0","0","support",0.52,0.43,3,176,3
"13177","Baixo","0","0","0","support",0.66,0.89,4,169,4
"13178","Baixo","0","0","0","support",0.87,0.87,4,144,3
"13179","Baixo","1","0","0","support",0.2,0.99,5,151,3
"13180","Médio","1","0","0","support",0.63,0.91,4,252,3
"13181","Médio","0","0","0","support",0.69,0.98,4,180,3
"13182","Médio","0","0","0","support",0.48,0.61,3,251,3
"13183","Médio","0","0","0","support",0.8,0.8,4,263,4
"13184","Médio","0","0","0","technical",0.89,0.74,5,260,6
"13185","Médio","0","0","0","technical",0.67,0.63,3,227,3
"13186","Médio","0","0","0","technical",0.37,0.86,6,260,3
"13187","Médio","0","0","0","management",0.93,0.61,5,158,3
"13188","Médio","0","0","0","IT",0.69,0.52,3,186,3
"13189","Médio","0","0","0","IT",0.16,0.61,4,171,6
"13190","Médio","1","0","0","IT",0.81,0.55,3,199,2
"13191","Médio","0","0","0","IT",0.97,0.63,5,258,2
"13192","Alto","0","0","0","IT",0.77,0.59,4,273,2
"13193","Baixo","0","0","0","product_mng",0.75,0.78,2,259,3
"13194","Médio","0","0","0","product_mng",0.88,0.82,3,265,3
"13195","Médio","0","0","0","product_mng",0.43,0.51,5,168,4
"13196","Médio","0","0","0","product_mng",0.99,0.99,4,163,4
"13197","Médio","0","0","0","IT",0.59,0.65,5,265,3
"13198","Baixo","0","0","0","RandD",0.89,0.71,4,190,3
"13199","Baixo","0","0","0","RandD",0.54,0.73,3,157,3
"13200","Baixo","0","0","0","RandD",0.32,0.86,4,266,4
"13201","Baixo","0","0","0","RandD",0.17,0.55,6,240,6
"13202","Baixo","0","0","0","RandD",0.78,0.55,3,143,3
"13203","Baixo","0","0","0","RandD",0.73,0.68,3,121,5
"13204","Baixo","0","0","0","IT",0.65,0.76,2,170,5
"13205","Baixo","0","0","0","IT",0.8,0.71,4,161,4
"13206","Baixo","0","0","0","IT",0.61,0.86,3,239,3
"13207","Baixo","0","0","0","IT",0.67,0.49,3,224,3
"13208","Baixo","0","0","0","product_mng",0.63,0.57,3,242,3
"13209","Baixo","1","0","0","product_mng",0.51,0.58,4,140,2
"13210","Baixo","0","0","0","product_mng",0.82,0.59,5,170,3
"13211","Baixo","0","0","0","product_mng",0.79,0.67,5,156,2
"13212","Baixo","0","0","0","IT",0.49,0.6,2,113,5
"13213","Baixo","0","0","0","RandD",0.7,0.59,3,138,3
"13214","Baixo","0","0","0","RandD",0.13,0.5,3,137,5
"13215","Baixo","0","0","0","RandD",0.83,0.52,5,217,3
"13216","Baixo","0","0","0","RandD",0.83,0.91,3,155,3
"13217","Baixo","0","0","0","RandD",0.19,0.83,5,280,4
"13218","Baixo","1","0","0","RandD",0.8,0.81,5,248,2
"13219","Médio","0","0","0","marketing",0.49,0.67,2,190,8
"13220","Médio","0","0","0","sales",0.92,0.99,3,176,8
"13221","Médio","0","0","0","accounting",0.81,0.55,4,217,8
"13222","Médio","0","0","0","support",0.62,0.91,3,269,8
"13223","Médio","0","0","0","technical",0.21,0.7,3,238,8
"13224","Médio","0","0","0","management",0.95,0.74,5,243,6
"13225","Médio","0","0","0","marketing",0.51,0.8,4,198,6
"13226","Médio","0","0","0","marketing",0.52,0.89,3,188,6
"13227","Médio","0","0","0","marketing",0.64,0.56,3,257,6
"13228","Médio","0","0","0","sales",0.62,0.79,4,268,6
"13229","Médio","1","0","0","sales",0.73,0.88,5,233,4
"13230","Médio","0","0","0","sales",0.32,0.86,4,214,5
"13231","Alto","0","0","0","sales",0.78,0.96,2,285,3
"13232","Baixo","1","0","0","sales",0.65,0.91,4,224,2
"13233","Médio","0","0","0","sales",0.56,0.92,4,224,3
"13234","Médio","0","0","0","sales",0.96,0.89,3,142,4
"13235","Médio","0","0","0","sales",0.79,0.82,4,220,3
"13236","Médio","0","0","0","sales",0.66,0.58,4,244,3
"13237","Baixo","0","0","0","sales",0.67,0.68,4,171,3
"13238","Baixo","1","0","0","sales",0.86,0.82,4,274,2
"13239","Baixo","1","0","0","sales",0.57,0.72,4,214,2
"13240","Baixo","0","0","0","sales",0.86,0.87,5,171,2
"13241","Baixo","0","0","0","sales",0.52,0.59,5,150,2
"13242","Baixo","1","0","0","sales",0.73,0.61,4,260,2
"13243","Baixo","0","0","0","sales",0.78,0.63,5,259,3
"13244","Baixo","0","0","0","sales",0.95,0.63,3,153,2
"13245","Baixo","0","0","0","sales",0.75,0.61,3,263,3
"13246","Baixo","1","0","0","sales",0.83,0.52,2,149,2
"13247","Baixo","0","0","0","accounting",0.48,1,4,261,3
"13248","Baixo","1","0","0","accounting",0.3,0.58,2,189,4
"13249","Baixo","0","0","0","accounting",0.72,0.85,5,237,4
"13250","Baixo","0","0","0","hr",0.61,0.52,3,224,3
"13251","Baixo","1","0","0","hr",0.31,0.87,6,240,3
"13252","Baixo","1","0","0","hr",0.62,0.81,3,245,2
"13253","Baixo","0","0","0","hr",0.48,0.49,3,268,3
"13254","Baixo","1","0","0","technical",0.97,0.89,4,208,2
"13255","Baixo","0","0","0","technical",0.61,0.83,4,153,2
"13256","Baixo","0","0","0","technical",0.93,0.99,3,169,3
"13257","Baixo","0","0","0","technical",0.89,0.39,5,218,2
"13258","Médio","0","0","0","technical",0.95,0.9,3,155,3
"13259","Médio","0","0","0","technical",0.36,0.44,5,155,3
"13260","Médio","0","0","0","technical",0.29,0.39,6,105,6
"13261","Médio","0","0","0","technical",0.65,0.83,4,251,2
"13262","Médio","0","0","0","technical",0.72,0.54,4,219,2
"13263","Médio","1","0","0","technical",0.51,0.56,4,198,2
"13264","Médio","0","0","0","technical",0.54,0.53,4,158,2
"13265","Médio","0","0","0","support",0.66,0.58,3,157,2
"13266","Médio","0","0","0","support",0.59,0.54,4,178,2
"13267","Médio","0","0","0","support",0.45,0.48,3,145,2
"13268","Médio","0","0","0","support",0.15,0.91,5,230,3
"13269","Médio","0","0","0","support",0.95,0.53,3,174,3
"13270","Alto","0","0","0","support",0.49,0.59,5,140,3
"13271","Baixo","0","0","0","support",0.68,0.97,3,174,2
"13272","Médio","0","0","0","support",0.7,0.76,4,173,2
"13273","Médio","0","0","0","support",0.9,0.73,2,203,4
"13274","Médio","0","0","0","support",0.94,0.95,5,170,3
"13275","Médio","0","0","0","support",0.8,0.86,3,203,3
"13276","Baixo","0","0","0","technical",0.59,0.53,5,169,3
"13277","Baixo","0","0","0","technical",0.43,0.96,3,109,6
"13278","Baixo","0","0","0","technical",0.7,0.54,5,263,3
"13279","Baixo","0","0","0","management",0.51,0.62,4,185,3
"13280","Baixo","0","0","0","IT",0.12,0.49,4,191,5
"13281","Baixo","1","0","0","IT",0.14,0.56,5,259,4
"13282","Baixo","0","0","0","IT",0.86,0.91,4,253,3
"13283","Baixo","0","0","0","IT",0.97,0.5,3,216,3
"13284","Médio","0","0","0","IT",1,0.86,2,264,3
"13285","Médio","1","0","0","product_mng",0.49,0.63,3,181,3
"13286","Médio","0","0","0","product_mng",0.9,0.93,3,209,3
"13287","Médio","0","0","0","product_mng",0.82,0.89,4,239,2
"13288","Médio","0","0","0","product_mng",0.59,0.48,3,197,3
"13289","Médio","0","0","0","IT",0.97,0.57,4,150,2
"13290","Médio","0","0","0","management",0.69,0.88,3,164,10
"13291","Médio","0","0","0","management",0.73,0.84,3,216,8
"13292","Médio","1","0","0","management",0.48,0.74,2,271,8
"13293","Médio","0","0","0","management",0.94,0.49,4,176,8
"13294","Médio","0","0","0","management",0.74,0.73,3,156,8
"13295","Médio","0","0","0","management",0.65,0.63,4,143,8
"13296","Médio","0","0","0","IT",0.93,0.94,4,233,6
"13297","Médio","1","0","0","IT",0.57,0.67,3,138,6
"13298","Médio","0","0","0","IT",0.9,0.49,3,259,6
"13299","Médio","0","0","0","IT",0.55,0.86,4,169,6
"13300","Médio","0","0","0","product_mng",0.59,0.73,3,172,6
"13301","Médio","0","0","0","product_mng",0.72,0.98,4,156,3
"13302","Médio","0","0","0","product_mng",0.87,0.52,4,140,3
"13303","Médio","0","0","0","product_mng",0.86,0.82,4,212,2
"13304","Médio","0","0","0","IT",0.61,0.5,4,269,3
"13305","Médio","0","0","0","management",0.45,0.63,5,111,5
"13306","Médio","0","0","0","management",0.51,0.63,4,198,2
"13307","Médio","0","0","0","management",0.87,0.92,4,263,3
"13308","Médio","0","0","0","management",0.29,0.38,5,191,5
"13309","Médio","0","0","0","management",0.57,0.64,3,188,3
"13310","Médio","0","0","0","management",0.69,0.83,4,252,3
"13311","Alto","0","0","0","marketing",0.61,0.9,2,142,3
"13312","Alto","0","0","0","sales",0.96,0.85,4,247,3
"13313","Alto","0","0","0","accounting",0.16,0.61,6,269,2
"13314","Alto","0","0","0","support",0.96,0.82,4,244,3
"13315","Alto","0","0","0","technical",0.77,0.81,4,164,3
"13316","Alto","0","0","0","management",0.85,0.87,6,232,5
"13317","Alto","0","0","0","marketing",0.37,0.49,3,177,3
"13318","Alto","1","0","0","marketing",0.68,0.65,3,173,3
"13319","Alto","1","0","0","marketing",0.87,0.6,5,165,2
"13320","Alto","0","0","0","sales",0.95,0.8,3,225,2
"13321","Baixo","1","0","0","sales",0.84,0.63,3,121,3
"13322","Baixo","0","0","0","sales",0.44,0.51,2,219,4
"13323","Baixo","0","0","0","sales",0.94,0.73,4,204,2
"13324","Baixo","0","0","0","sales",0.85,0.94,5,235,4
"13325","Baixo","1","0","0","sales",0.75,0.51,2,215,2
"13326","Baixo","0","0","0","sales",0.76,0.67,5,243,3
"13327","Baixo","0","0","0","sales",0.13,0.97,4,162,6
"13328","Baixo","0","0","0","sales",0.6,0.79,4,262,3
"13329","Baixo","0","0","0","sales",0.45,0.55,4,206,2
"13330","Baixo","1","0","0","sales",0.49,1,2,125,4
"13331","Baixo","0","0","0","sales",0.19,0.36,3,167,5
"13332","Baixo","0","0","0","sales",0.68,0.89,5,218,5
"13333","Baixo","0","0","0","sales",0.53,0.91,5,181,3
"13334","Baixo","0","0","0","sales",1,0.77,5,269,3
"13335","Baixo","0","0","0","sales",0.99,0.86,3,167,2
"13336","Médio","0","0","0","sales",0.29,0.75,6,271,10
"13337","Médio","1","0","0","sales",0.54,0.83,4,201,8
"13338","Médio","0","0","0","sales",0.25,0.9,6,229,8
"13339","Médio","0","0","0","accounting",0.71,0.76,4,148,8
"13340","Médio","0","0","0","accounting",0.96,0.84,3,147,8
"13341","Médio","0","0","0","accounting",0.8,0.9,4,211,8
"13342","Médio","0","0","0","hr",0.82,0.87,5,145,6
"13343","Médio","0","0","0","hr",0.19,0.97,6,269,6
"13344","Médio","0","0","0","hr",0.43,0.74,4,129,6
"13345","Médio","0","0","0","hr",0.62,0.84,3,270,6
"13346","Médio","0","0","0","technical",0.75,0.85,3,250,6
"13347","Médio","1","0","0","technical",0.56,0.48,5,192,2
"13348","Alto","0","0","0","technical",0.88,0.91,4,233,4
"13349","Alto","0","0","0","technical",0.63,0.57,4,192,3
"13350","Alto","0","0","0","technical",0.75,0.93,3,247,2
"13351","Alto","0","0","0","technical",0.74,1,4,192,4
"13352","Alto","1","0","0","technical",0.55,0.68,3,178,3
"13353","Alto","0","0","0","technical",0.87,0.55,4,197,3
"13354","Alto","0","0","0","technical",0.13,0.9,5,264,6
"13355","Alto","1","0","0","technical",0.33,0.64,2,274,3
"13356","Baixo","0","0","0","technical",0.89,0.97,4,147,2
"13357","Baixo","1","0","0","support",0.56,0.94,3,154,3
"13358","Baixo","1","0","0","support",0.95,0.61,3,224,2
"13359","Baixo","0","0","0","support",0.57,0.59,4,250,2
"13360","Baixo","0","0","0","support",0.72,0.53,3,179,3
"13361","Baixo","0","0","0","support",0.28,0.44,4,170,2
"13362","Baixo","0","0","0","support",0.54,0.61,4,118,5
"13363","Baixo","0","0","0","support",0.54,0.95,4,256,3
"13364","Médio","0","0","0","support",0.99,0.8,3,209,2
"13365","Médio","0","0","0","support",0.37,0.69,2,146,3
"13366","Médio","1","0","0","support",0.77,0.87,3,275,4
"13367","Médio","0","0","0","support",0.7,0.88,4,180,2
"13368","Médio","0","0","0","technical",0.8,0.74,3,228,3
"13369","Médio","0","0","0","technical",0.52,0.63,3,204,3
"13370","Médio","0","0","0","technical",0.69,0.55,3,172,2
"13371","Médio","0","0","0","management",0.6,0.62,5,274,3
"13372","Médio","0","0","0","IT",0.74,0.64,3,136,2
"13373","Médio","1","0","0","IT",0.69,0.82,4,252,3
"13374","Médio","0","0","0","IT",0.78,0.89,4,137,3
"13375","Médio","0","0","0","IT",0.77,0.75,4,191,3
"13376","Médio","0","0","0","IT",0.91,0.68,4,132,4
"13377","Médio","0","0","0","product_mng",0.54,0.68,6,249,5
"13378","Médio","0","0","0","product_mng",0.48,0.77,6,274,6
"13379","Médio","0","0","0","product_mng",0.55,0.96,3,194,3
"13380","Médio","0","0","0","product_mng",0.17,0.36,6,191,2
"13381","Médio","0","0","0","IT",0.77,0.83,5,216,4
"13382","Médio","0","0","0","IT",0.93,0.98,3,241,3
"13383","Médio","1","0","0","IT",0.65,0.91,4,243,5
"13384","Médio","0","0","0","IT",0.67,0.52,4,207,3
"13385","Médio","0","0","0","IT",0.95,0.88,3,199,3
"13386","Médio","0","0","0","product_mng",0.61,0.97,6,286,4
"13387","Alto","0","0","0","product_mng",0.57,0.39,4,132,3
"13388","Baixo","0","0","0","product_mng",0.65,1,4,229,4
"13389","Médio","0","0","0","product_mng",0.85,0.81,4,260,3
"13390","Médio","0","0","0","IT",0.61,0.96,3,214,2
"13391","Médio","1","0","1","RandD",0.65,0.9,6,217,4
"13392","Médio","0","0","1","RandD",0.92,0.93,4,225,2
"13393","Médio","0","0","1","RandD",0.37,0.41,2,113,3
"13394","Médio","0","0","1","RandD",0.48,0.77,5,250,2
"13395","Médio","0","0","1","RandD",0.82,0.91,5,271,2
"13396","Médio","0","0","1","RandD",0.84,0.75,4,135,3
"13397","Médio","1","0","1","marketing",0.57,0.46,2,100,6
"13398","Médio","0","0","1","sales",0.8,0.75,4,224,3
"13399","Baixo","0","0","0","accounting",0.49,0.91,4,134,4
"13400","Baixo","0","0","0","support",0.79,0.82,5,158,2
"13401","Baixo","0","0","0","technical",0.48,0.67,3,183,2
"13402","Baixo","0","0","0","management",0.28,0.89,4,97,6
"13403","Baixo","0","0","0","marketing",0.47,0.56,4,226,3
"13404","Baixo","1","0","0","marketing",0.91,0.6,4,235,4
"13405","Baixo","1","0","0","marketing",0.75,0.6,4,186,10
"13406","Alto","0","0","0","sales",0.61,0.89,3,242,10
"13407","Baixo","0","0","0","sales",0.47,0.79,3,284,10
"13408","Alto","0","0","0","sales",0.22,0.7,2,274,10
"13409","Alto","0","0","0","sales",0.5,0.48,4,130,10
"13410","Baixo","0","0","0","sales",0.56,0.87,3,146,10
"13411","Baixo","0","0","0","sales",0.84,0.85,4,207,10
"13412","Alto","1","0","0","sales",0.69,0.72,4,210,2
"13413","Baixo","0","0","0","sales",0.53,0.64,3,143,2
"13414","Médio","0","0","0","sales",0.17,0.57,4,116,3
"13415","Alto","1","0","0","sales",0.48,0.71,2,162,3
"13416","Médio","0","0","0","sales",0.94,0.51,3,242,3
"13417","Médio","0","0","0","sales",0.77,0.89,4,153,7
"13418","Médio","1","0","0","sales",1,0.72,5,194,7
"13419","Médio","0","0","0","sales",0.49,0.65,4,233,7
"13420","Alto","0","0","0","sales",0.93,0.73,4,283,7
"13421","Médio","0","0","0","sales",0.38,0.43,3,188,7
"13422","Médio","0","0","0","sales",0.6,0.54,4,182,6
"13423","Médio","0","0","0","sales",0.5,0.82,2,286,6
"13424","Alto","0","0","0","sales",0.97,0.55,5,212,6
"13425","Médio","0","0","1","accounting",0.93,0.95,5,176,6
"13426","Alto","0","0","1","accounting",0.5,1,5,264,8
"13427","Baixo","0","0","1","accounting",0.52,0.84,3,261,8
"13428","Médio","0","0","1","hr",0.5,0.71,4,163,8
"13429","Médio","0","0","1","hr",0.55,0.4,3,139,8
"13430","Médio","1","0","1","hr",0.95,0.84,3,261,8
"13431","Médio","1","0","1","hr",0.48,0.42,2,275,6
"13432","Baixo","1","0","1","technical",0.51,0.39,5,132,6
"13433","Baixo","0","0","0","technical",0.96,0.48,3,202,6
"13434","Baixo","0","0","0","technical",0.97,0.84,4,177,6
"13435","Baixo","0","0","0","technical",0.97,0.66,5,234,6
"13436","Baixo","0","0","0","technical",0.71,0.54,4,188,6
"13437","Baixo","0","0","0","technical",0.82,0.49,5,203,6
"13438","Baixo","0","0","0","technical",0.57,1,4,227,10
"13439","Baixo","0","0","0","technical",0.48,0.93,3,150,10
"13440","Baixo","0","0","0","technical",0.71,0.64,3,267,3
"13441","Baixo","0","0","0","technical",0.63,0.61,5,186,10
"13442","Alto","0","0","0","technical",0.99,0.84,4,142,10
"13443","Baixo","1","0","0","support",0.79,0.83,3,126,10
"13444","Baixo","0","0","0","support",0.65,0.85,4,201,10
"13445","Baixo","0","0","0","support",0.7,0.85,4,142,2
"13446","Baixo","0","0","0","support",0.99,0.94,4,167,4
"13447","Alto","0","0","0","support",0.65,0.62,4,258,2
"13448","Baixo","0","0","0","support",0.92,0.85,3,207,2
"13449","Baixo","1","0","0","support",0.24,0.5,4,282,4
"13450","Baixo","0","0","0","support",0.39,0.89,3,188,5
"13451","Alto","0","0","0","support",0.82,0.85,3,214,2
"13452","Baixo","0","0","0","support",0.78,0.89,4,272,2
"13453","Médio","0","0","0","support",0.62,0.79,3,259,3
"13454","Alto","1","0","0","technical",0.6,0.61,5,191,2
"13455","Médio","0","0","0","technical",0.49,0.57,3,192,3
"13456","Alto","0","0","0","technical",0.82,0.82,3,164,3
"13457","Médio","0","0","0","management",0.48,0.81,4,149,2
"13458","Médio","0","0","0","IT",0.69,0.56,4,149,3
"13459","Médio","0","0","0","IT",0.4,0.89,2,165,3
"13460","Médio","0","0","0","IT",0.72,0.8,3,222,3
"13461","Médio","1","0","0","IT",0.75,0.84,5,222,3
"13462","Médio","0","0","0","IT",0.5,0.77,3,265,3
"13463","Médio","0","0","0","product_mng",0.78,0.5,5,247,4
"13464","Médio","0","0","0","product_mng",0.76,0.45,4,147,2
"13465","Alto","0","0","0","product_mng",0.94,0.52,3,273,3
"13466","Baixo","0","0","0","product_mng",0.24,0.94,6,144,4
"13467","Médio","0","0","0","IT",0.99,0.66,3,181,2
"13468","Médio","1","0","0","management",0.67,0.64,3,198,2
"13469","Médio","0","0","0","management",0.76,0.57,5,255,4
"13470","Médio","0","0","0","management",0.76,0.77,4,169,10
"13471","Médio","1","0","0","management",0.55,0.64,4,201,10
"13472","Médio","1","0","0","management",0.74,0.6,4,274,10
"13473","Médio","1","0","0","management",0.81,0.85,4,134,10
"13474","Médio","0","0","0","IT",0.98,0.67,3,190,10
"13475","Médio","0","0","0","IT",0.98,0.98,4,170,10
"13476","Alto","0","0","0","product_mng",0.58,0.91,3,154,10
"13477","Baixo","0","0","0","product_mng",0.18,0.75,3,142,2
"13478","Baixo","0","0","0","product_mng",0.57,0.67,5,235,2
"13479","Baixo","0","0","0","product_mng",0.7,0.62,3,110,3
"13480","Alto","0","0","0","IT",0.49,0.77,3,211,3
"13481","Médio","0","0","1","management",0.7,0.56,4,214,3
"13482","Médio","0","0","1","management",0.16,0.93,5,210,7
"13483","Médio","0","0","1","management",0.58,0.59,3,207,7
"13484","Médio","0","0","1","management",0.66,0.57,4,161,7
"13485","Médio","0","0","1","management",0.51,0.55,2,102,7
